"hotel";"is_canceled";"lead_time";"arrival_date_year";"arrival_date_month";"arrival_date_day_of_month";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"deposit_type";"agent";"company";"days_in_waiting_list";"customer_type";"adr";"required_car_parking_spaces";"total_of_special_requests";"reservation_status";"reservation_status_date"
"Resort Hotel";0;20;2015;"December";24;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"";"";0;"Transient";55;0;1;"Check-Out";"2015-12-25"
"Resort Hotel";0;20;2015;"July";9;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"154";0;"Transient";80;0;0;"Check-Out";"2015-07-10"
"Resort Hotel";0;20;2015;"July";30;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"H";0;"No Deposit";"240";"";0;"Transient";138;1;2;"Check-Out";"2015-07-31"
"Resort Hotel";0;20;2015;"July";30;1;3;2;1;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"240";"";0;"Transient";193;0;1;"Check-Out";"2015-08-03"
"Resort Hotel";0;20;2015;"November";2;2;5;2;0;0;"BB";"POL";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"69";"";0;"Transient";29;0;0;"Check-Out";"2015-11-09"
"Resort Hotel";0;20;2015;"November";2;2;5;2;0;0;"BB";"POL";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";1;"No Deposit";"69";"";0;"Transient";26;0;0;"Check-Out";"2015-11-09"
"Resort Hotel";0;20;2015;"November";2;2;5;2;0;1;"BB";"POL";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"69";"";0;"Transient";29;0;1;"Check-Out";"2015-11-09"
"Resort Hotel";0;20;2015;"November";2;2;5;3;0;0;"BB";"POL";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";1;"No Deposit";"69";"";0;"Transient";37;0;1;"Check-Out";"2015-11-09"
"Resort Hotel";0;20;2015;"November";4;0;3;2;0;0;"BB";"NOR";"Direct";"Direct";0;0;0;"D";"D";1;"No Deposit";"250";"";0;"Transient";48;0;1;"Check-Out";"2015-11-07"
"Resort Hotel";0;20;2015;"November";18;0;3;2;0;0;"BB";"ESP";"Direct";"Direct";0;0;0;"D";"D";0;"No Deposit";"250";"";0;"Transient";56;0;1;"Check-Out";"2015-11-21"
"Resort Hotel";0;20;2015;"November";18;0;3;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"D";1;"No Deposit";"250";"";0;"Transient";56;0;1;"Check-Out";"2015-11-21"
"Resort Hotel";0;20;2015;"November";23;1;2;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";69;1;1;"Check-Out";"2015-11-26"
"Resort Hotel";0;20;2015;"October";2;2;5;2;0;0;"BB";"LVA";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"171";"";0;"Transient";45;0;0;"Check-Out";"2015-10-09"
"Resort Hotel";0;20;2015;"October";2;2;5;2;0;0;"BB";"LVA";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"171";"";0;"Transient-Party";45;0;1;"Check-Out";"2015-10-09"
"Resort Hotel";0;20;2015;"October";11;2;2;2;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"241";"";0;"Transient";43;0;1;"Check-Out";"2015-10-15"
"Resort Hotel";0;20;2015;"October";12;1;0;2;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"A";0;"No Deposit";"";"195";0;"Transient";48;0;0;"Check-Out";"2015-10-13"
"Resort Hotel";0;20;2015;"October";19;1;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;0;3;"A";"G";1;"No Deposit";"";"281";0;"Transient";42;1;3;"Check-Out";"2015-10-21"
"Resort Hotel";0;20;2015;"October";27;0;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"175";"";0;"Transient";51;1;0;"Check-Out";"2015-11-01"
"Resort Hotel";0;20;2016;"February";4;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"2";"";0;"Contract";30;0;0;"Check-Out";"2016-02-11"
"Resort Hotel";0;20;2016;"February";5;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";48;0;2;"Check-Out";"2016-02-06"
"Resort Hotel";0;20;2016;"February";5;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";54;1;2;"Check-Out";"2016-02-06"
"Resort Hotel";0;20;2016;"February";5;1;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";55;0;1;"Check-Out";"2016-02-08"
"Resort Hotel";0;20;2016;"February";5;2;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";35;0;1;"Check-Out";"2016-02-09"
"Resort Hotel";0;20;2016;"February";14;2;1;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"171";"";0;"Transient";38;0;0;"Check-Out";"2016-02-17"
"Resort Hotel";0;20;2016;"February";16;0;5;3;0;0;"BB";"ESP";"Offline TA/TO";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"196";"";0;"Transient";30;0;1;"Check-Out";"2016-02-21"
"Resort Hotel";0;20;2016;"February";18;0;3;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";54;1;1;"Check-Out";"2016-02-21"
"Resort Hotel";0;20;2016;"February";22;1;2;2;0;0;"BB";"IRL";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"115";"";0;"Transient";36;0;0;"Check-Out";"2016-02-25"
"Resort Hotel";0;20;2016;"February";25;2;5;2;0;0;"HB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"115";"";0;"Transient";57;0;0;"Check-Out";"2016-03-03"
"Resort Hotel";0;20;2016;"February";28;4;7;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"2";"";0;"Transient";47;0;1;"Check-Out";"2016-03-10"
"Resort Hotel";0;20;2016;"January";1;0;2;2;0;0;"BB";"ITA";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";57;0;1;"Check-Out";"2016-01-03"
"Resort Hotel";0;20;2016;"January";4;2;5;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";53;0;2;"Check-Out";"2016-01-11"
"Resort Hotel";0;20;2016;"January";4;2;5;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";59;1;2;"Check-Out";"2016-01-11"
"Resort Hotel";0;20;2016;"January";5;4;10;2;0;0;"HB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"196";"";0;"Transient";64;0;2;"Check-Out";"2016-01-19"
"Resort Hotel";0;20;2016;"January";8;0;2;2;0;0;"BB";"ESP";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"258";"";0;"Transient";35;0;0;"Check-Out";"2016-01-10"
"Resort Hotel";0;20;2016;"January";15;0;1;1;0;0;"BB";"CN";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"241";"";0;"Transient";37;0;0;"Check-Out";"2016-01-16"
"Resort Hotel";0;20;2016;"January";15;0;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"348";"";0;"Transient";114;0;0;"Check-Out";"2016-01-17"
"Resort Hotel";0;20;2016;"January";29;1;2;2;0;0;"BB";"IRL";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";51;1;1;"Check-Out";"2016-02-01"
"Resort Hotel";0;20;2016;"June";12;2;0;2;0;0;"HB";"";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";161;0;0;"Check-Out";"2016-06-14"
"Resort Hotel";0;20;2016;"March";7;1;3;1;0;0;"BB";"DEU";"Online TA";"TA/TO";0;0;0;"F";"F";0;"No Deposit";"241";"";0;"Transient";46;0;1;"Check-Out";"2016-03-11"
"Resort Hotel";0;20;2016;"March";9;0;4;2;0;0;"BB";"BGR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"95";"";0;"Transient";39;0;0;"Check-Out";"2016-03-13"
"Resort Hotel";0;20;2016;"March";9;1;4;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";1;"No Deposit";"242";"";0;"Transient";46;0;1;"Check-Out";"2016-03-14"
"Resort Hotel";0;20;2016;"March";10;2;4;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";1;"No Deposit";"240";"";0;"Transient";102;0;2;"Check-Out";"2016-03-16"
"Resort Hotel";0;20;2016;"March";16;0;2;1;0;0;"BB";"";"Offline TA/TO";"TA/TO";0;0;0;"A";"D";2;"No Deposit";"146";"";0;"Transient";31;1;0;"Check-Out";"2016-03-18"
"Resort Hotel";0;20;2016;"March";28;1;0;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";48;0;1;"Check-Out";"2016-03-29"
"Resort Hotel";0;20;2016;"November";2;0;2;1;0;0;"BB";"PRT";"Corporate";"Direct";0;1;1;"A";"A";0;"No Deposit";"";"39";0;"Transient";40;0;0;"Check-Out";"2016-11-04"
"Resort Hotel";0;20;2016;"September";12;1;0;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;1;4;"A";"E";0;"No Deposit";"";"82";0;"Transient";126;0;0;"Check-Out";"2016-09-13"
"Resort Hotel";0;20;2016;"September";14;0;1;1;0;0;"BB";"";"Corporate";"Corporate";0;0;6;"A";"A";1;"No Deposit";"";"269";0;"Transient";65;0;0;"Check-Out";"2016-09-15"
"Resort Hotel";0;20;2016;"September";27;0;1;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;1;7;"A";"A";0;"No Deposit";"";"81";0;"Transient";68;1;2;"Check-Out";"2016-09-28"
"Resort Hotel";0;20;2016;"September";30;0;2;2;0;0;"BB";"PRT";"Direct";"Corporate";0;0;4;"F";"F";1;"No Deposit";"";"154";0;"Transient";129;1;0;"Check-Out";"2016-10-02"
"Resort Hotel";0;20;2017;"May";30;0;2;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;1;10;"A";"A";1;"No Deposit";"";"380";0;"Transient";75;0;1;"Check-Out";"2017-06-01"
"Resort Hotel";0;21;2015;"August";3;0;0;2;2;0;"BB";"PRT";"Direct";"Direct";0;0;0;"C";"F";0;"No Deposit";"250";"";0;"Transient";0;0;0;"Check-Out";"2015-08-03"
"Resort Hotel";0;21;2015;"August";10;1;3;2;0;0;"HB";"ESP";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";241;0;1;"Check-Out";"2015-08-14"
"Resort Hotel";0;21;2015;"August";10;2;5;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";241;0;1;"Check-Out";"2015-08-17"
"Resort Hotel";0;21;2015;"August";13;2;3;2;1;0;"BB";"PRT";"Direct";"Direct";0;0;0;"D";"E";0;"No Deposit";"";"";0;"Transient-Party";222;0;2;"Check-Out";"2015-08-18"
"Resort Hotel";0;21;2015;"August";13;2;3;3;0;0;"BB";"";"Direct";"Direct";0;0;0;"D";"E";1;"No Deposit";"";"";0;"Transient-Party";222;0;1;"Check-Out";"2015-08-18"
"Resort Hotel";0;21;2015;"August";14;0;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";236;0;1;"Check-Out";"2015-08-16"
"Resort Hotel";0;21;2015;"August";17;1;3;3;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";1;"No Deposit";"250";"";0;"Transient";266;0;1;"Check-Out";"2015-08-21"
"Resort Hotel";0;21;2015;"August";24;1;2;2;0;0;"BB";"CHE";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";172;0;2;"Check-Out";"2015-08-27"
"Resort Hotel";0;21;2015;"August";26;0;0;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"171";"";0;"Transient";0;0;0;"Check-Out";"2015-08-26"
"Resort Hotel";0;21;2015;"August";26;0;1;2;0;0;"BB";"ITA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";172;0;2;"Check-Out";"2015-08-27"
"Resort Hotel";0;21;2015;"August";28;2;4;2;0;0;"HB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";175;0;1;"Check-Out";"2015-09-03"
"Resort Hotel";0;21;2015;"December";2;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";61;0;2;"Check-Out";"2015-12-03"
"Resort Hotel";0;21;2015;"December";2;0;1;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";61;1;2;"Check-Out";"2015-12-03"
"Resort Hotel";0;21;2015;"December";2;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";61;0;2;"Check-Out";"2015-12-03"
"Resort Hotel";0;21;2015;"December";3;0;1;1;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";1;"No Deposit";"240";"";0;"Transient";35;1;1;"Check-Out";"2015-12-04"
"Resort Hotel";0;21;2015;"December";4;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"D";0;"No Deposit";"240";"";0;"Transient";48;1;0;"Check-Out";"2015-12-05"
"Resort Hotel";0;21;2015;"December";31;0;2;2;2;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"G";"G";0;"No Deposit";"240";"";0;"Transient";157;0;1;"Check-Out";"2016-01-02"
"Resort Hotel";0;21;2015;"July";3;0;1;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";123;0;0;"Check-Out";"2015-07-04"
"Resort Hotel";0;21;2015;"July";7;0;3;2;1;0;"HB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"250";"";0;"Transient";186;0;1;"Check-Out";"2015-07-10"
"Resort Hotel";0;21;2015;"July";10;1;2;2;0;0;"BB";"AUS";"Direct";"Direct";0;0;0;"A";"C";0;"No Deposit";"250";"";0;"Transient";98;0;1;"Check-Out";"2015-07-13"
"Resort Hotel";0;21;2015;"July";10;2;3;2;0;2;"HB";"PRT";"Direct";"Direct";0;0;0;"C";"C";1;"No Deposit";"250";"";0;"Transient";165;1;3;"Check-Out";"2015-07-15"
"Resort Hotel";0;21;2015;"July";16;4;10;1;0;0;"HB";"PRT";"Direct";"Direct";0;0;0;"E";"E";1;"No Deposit";"";"";0;"Transient";160;0;0;"Check-Out";"2015-07-30"
"Resort Hotel";0;21;2015;"July";31;1;2;2;2;0;"BB";"BRA";"Online TA";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"242";"";0;"Transient";188;0;1;"Check-Out";"2015-08-03"
"Resort Hotel";0;21;2015;"November";2;2;5;2;0;0;"BB";"FIN";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";69;0;0;"Check-Out";"2015-11-09"
"Resort Hotel";0;21;2015;"November";12;0;2;2;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"B";1;"No Deposit";"324";"324";0;"Transient-Party";48;0;0;"Check-Out";"2015-11-14"
"Resort Hotel";0;21;2015;"November";12;0;3;1;0;0;"BB";"FRA";"Corporate";"Corporate";0;0;0;"A";"A";1;"No Deposit";"334";"281";0;"Transient-Party";40;0;0;"Check-Out";"2015-11-15"
"Resort Hotel";0;21;2015;"November";12;0;3;1;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"E";0;"No Deposit";"334";"281";0;"Transient-Party";40;0;0;"Check-Out";"2015-11-15"
"Resort Hotel";0;21;2015;"November";12;0;3;2;0;0;"BB";"NLD";"Corporate";"Corporate";0;0;0;"A";"D";2;"No Deposit";"334";"281";0;"Transient-Party";48;0;0;"Check-Out";"2015-11-15"
"Resort Hotel";0;21;2015;"November";16;1;5;2;0;0;"BB";"FIN";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"36";"";0;"Transient";29;0;0;"Check-Out";"2015-11-22"
"Resort Hotel";0;21;2015;"November";16;1;5;2;0;0;"BB";"FIN";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"36";"";0;"Transient";35;0;0;"Check-Out";"2015-11-22"
"Resort Hotel";0;21;2015;"November";24;0;1;2;0;0;"BB";"ESP";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";38;0;2;"Check-Out";"2015-11-25"
"Resort Hotel";0;21;2015;"November";24;0;1;2;0;0;"BB";"ESP";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"314";"";0;"Transient";38;1;2;"Check-Out";"2015-11-25"
"Resort Hotel";0;21;2015;"October";7;0;2;1;0;0;"BB";"IRL";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient";47;0;1;"Check-Out";"2015-10-09"
"Resort Hotel";0;21;2015;"October";7;0;2;1;0;0;"BB";"NLD";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient";47;0;1;"Check-Out";"2015-10-09"
"Resort Hotel";0;21;2015;"October";7;0;2;1;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient";47;0;1;"Check-Out";"2015-10-09"
"Resort Hotel";0;21;2015;"October";9;1;2;2;0;0;"BB";"ESP";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";67;0;1;"Check-Out";"2015-10-12"
"Resort Hotel";0;21;2015;"October";21;2;5;2;0;0;"BB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"240";"";0;"Transient";70;1;2;"Check-Out";"2015-10-28"
"Resort Hotel";0;21;2015;"October";21;2;5;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";1;"No Deposit";"240";"";0;"Transient";112;0;1;"Check-Out";"2015-10-28"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"243";"";0;"Transient";43;0;1;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"243";"";0;"Transient-Party";43;0;2;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"C";0;"No Deposit";"243";"";0;"Transient";44;0;0;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"243";"";0;"Transient";54;0;2;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"243";"";0;"Transient";55;0;0;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;0;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"243";"";0;"Transient-Party";60;1;2;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";22;2;5;2;0;1;"BB";"GBR";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"243";"";0;"Transient";44;0;2;"Check-Out";"2015-10-29"
"Resort Hotel";0;21;2015;"October";26;1;1;2;0;0;"HB";"FRA";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"240";"";0;"Transient";77;0;2;"Check-Out";"2015-10-28"
"Resort Hotel";0;21;2015;"September";14;1;2;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"240";"";0;"Transient";132;1;2;"Check-Out";"2015-09-17"
"Resort Hotel";0;21;2015;"September";23;0;1;2;0;0;"BB";"PRT";"Corporate";"Corporate";0;0;0;"A";"C";0;"No Deposit";"";"110";0;"Transient-Party";76;0;0;"Check-Out";"2015-09-24"
"Resort Hotel";0;21;2015;"September";23;0;1;2;0;0;"HB";"DEU";"Corporate";"Corporate";0;0;0;"A";"C";0;"No Deposit";"";"110";0;"Transient-Party";109;0;0;"Check-Out";"2015-09-24"
"Resort Hotel";0;21;2015;"September";23;0;1;2;0;0;"HB";"DEU";"Corporate";"Corporate";0;0;0;"A";"C";1;"No Deposit";"";"110";0;"Transient-Party";109;0;0;"Check-Out";"2015-09-24"
"Resort Hotel";0;21;2015;"September";23;0;1;2;0;0;"HB";"DEU";"Corporate";"Corporate";0;0;0;"A";"C";2;"No Deposit";"";"110";0;"Transient-Party";109;0;0;"Check-Out";"2015-09-24"
"Resort Hotel";0;21;2015;"September";23;0;1;2;0;0;"HB";"PRT";"Corporate";"Corporate";0;0;0;"A";"C";1;"No Deposit";"";"110";0;"Transient-Party";109;0;0;"Check-Out";"2015-09-24"
"Resort Hotel";0;21;2015;"September";24;0;3;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"D";"D";0;"No Deposit";"240";"";0;"Transient";112;1;0;"Check-Out";"2015-09-27"
"Resort Hotel";0;21;2016;"February";4;0;3;2;0;0;"BB";"GBR";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";54;1;2;"Check-Out";"2016-02-07"
"Resort Hotel";0;21;2016;"February";4;0;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"242";"";0;"Transient-Party";56;0;1;"Check-Out";"2016-02-07"
"Resort Hotel";0;21;2016;"February";4;0;3;2;0;0;"HB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"242";"";0;"Transient";48;0;2;"Check-Out";"2016-02-07"
"Resort Hotel";0;21;2016;"February";4;1;3;1;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient-Party";48;0;2;"Check-Out";"2016-02-08"
"Resort Hotel";0;21;2016;"February";4;1;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient";48;0;2;"Check-Out";"2016-02-08"
"Resort Hotel";0;21;2016;"February";4;1;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient-Party";48;0;2;"Check-Out";"2016-02-08"
"Resort Hotel";0;21;2016;"February";4;1;3;2;0;0;"BB";"GBR";"Online TA";"TA/TO";0;0;0;"A";"A";0;"No Deposit";"242";"";0;"Transient-Party";54;1;2;"Check-Out";"2016-02-08"
"Resort Hotel";0;21;2016;"February";5;0;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";1;"No Deposit";"";"";0;"Transient";35;0;1;"Check-Out";"2016-02-07"
"Resort Hotel";0;21;2016;"February";5;0;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"E";2;"No Deposit";"";"";0;"Transient";35;0;1;"Check-Out";"2016-02-07"
"Resort Hotel";0;21;2016;"February";5;2;2;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";35;0;1;"Check-Out";"2016-02-09"
"Resort Hotel";0;21;2016;"February";6;2;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";2;"No Deposit";"";"";0;"Transient";35;0;1;"Check-Out";"2016-02-09"
"Resort Hotel";0;21;2016;"January";2;4;10;1;0;0;"BB";"DEU";"Offline TA/TO";"TA/TO";0;0;0;"E";"E";0;"No Deposit";"314";"";0;"Transient";46;0;0;"Check-Out";"2016-01-16"
"Resort Hotel";0;21;2016;"January";5;0;0;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"F";"F";0;"No Deposit";"250";"";0;"Transient";0;0;1;"Check-Out";"2016-01-05"
"Resort Hotel";0;21;2016;"January";16;2;2;2;0;0;"BB";"IRL";"Direct";"Direct";0;0;0;"E";"E";0;"No Deposit";"250";"";0;"Transient";58;0;0;"Check-Out";"2016-01-20"
"Resort Hotel";0;21;2016;"January";29;0;2;2;0;0;"Undefined";"ESP";"Direct";"Direct";0;0;0;"G";"G";1;"No Deposit";"250";"";0;"Transient";135;0;0;"Check-Out";"2016-01-31"
"Resort Hotel";0;21;2016;"March";9;0;1;1;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"A";"A";1;"No Deposit";"15";"";0;"Transient";34;0;1;"Check-Out";"2016-03-10"
"Resort Hotel";0;21;2016;"March";12;0;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"";"";0;"Transient";56;0;1;"Check-Out";"2016-03-13"
"Resort Hotel";0;21;2016;"March";16;0;4;3;0;0;"BB";"IRL";"Offline TA/TO";"TA/TO";0;0;0;"C";"C";0;"No Deposit";"196";"";0;"Transient";30;0;0;"Check-Out";"2016-03-20"
"Resort Hotel";0;21;2016;"May";10;0;2;1;0;0;"BB";"PRT";"Corporate";"Corporate";1;0;5;"A";"A";0;"No Deposit";"";"380";0;"Transient";42;0;0;"Check-Out";"2016-05-12"
"Resort Hotel";0;21;2017;"April";17;1;1;2;0;0;"HB";"PRT";"Online TA";"TA/TO";1;0;1;"A";"A";0;"No Deposit";"240";"";0;"Transient";117;0;1;"Check-Out";"2017-04-19"
"Resort Hotel";0;22;2015;"August";1;1;1;2;0;0;"BB";"PRT";"Direct";"Direct";0;0;0;"A";"A";0;"No Deposit";"250";"";0;"Transient";134;0;0;"Check-Out";"2015-08-03"
"Resort Hotel";0;22;2015;"August";22;2;5;2;0;0;"BB";"PRT";"Offline TA/TO";"TA/TO";0;0;0;"D";"E";0;"No Deposit";"5";"";0;"Transient";162;0;0;"Check-Out";"2015-08-29"
"Resort Hotel";0;22;2015;"August";23;2;2;2;0;0;"BB";"PRT";"Online TA";"TA/TO";0;0;0;"A";"B";0;"No Deposit";"240";"";0;"Transient";171;1;1;"Check-Out";"2015-08-27"
